league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,1920,2019-08-10 Leeds United-Nottingham Forest,Championship,2,Sat,2019-08-10,12:30,Leeds United,1–1,Nottingham Forest,35453,Elland Road,Robert Jones,/en/matches/3459bd1c/Leeds-United-Nottingham-Forest-August-10-2019-Championship,,3459bd1c
ENG-Championship,1920,2019-08-10 Middlesbrough-Brentford,Championship,2,Sat,2019-08-10,15:00,Middlesbrough,0–1,Brentford,21911,Riverside Stadium,Steve Martin,/en/matches/8dfa946a/Middlesbrough-Brentford-August-10-2019-Championship,,8dfa946a
ENG-Championship,1920,2019-08-10 Preston North End-Wigan Athletic,Championship,2,Sat,2019-08-10,15:00,Preston North End,3–0,Wigan Athletic,14789,Deepdale Stadium,Jeremy Simpson,/en/matches/717eabc4/Preston-North-End-Wigan-Athletic-August-10-2019-Championship,,717eabc4
ENG-Championship,1920,2019-08-10 QPR-Huddersfield Town,Championship,2,Sat,2019-08-10,15:00,QPR,1–1,Huddersfield Town,14377,Kiyan Prince Foundation Stadium,Dean Whitestone,/en/matches/e7fa2c45/Queens-Park-Rangers-Huddersfield-Town-August-10-2019-Championship,,e7fa2c45
ENG-Championship,1920,2019-08-10 Sheffield Weds-Barnsley,Championship,2,Sat,2019-08-10,15:00,Sheffield Weds,2–0,Barnsley,28028,Hillsborough Stadium,Tony Harrington,/en/matches/502b86b2/Sheffield-Wednesday-Barnsley-August-10-2019-Championship,,502b86b2
ENG-Championship,1920,2019-08-10 West Brom-Millwall,Championship,2,Sat,2019-08-10,15:00,West Brom,1–1,Millwall,24305,The Hawthorns,David Webb,/en/matches/08a3e8e4/West-Bromwich-Albion-Millwall-August-10-2019-Championship,,08a3e8e4
ENG-Championship,1920,2019-08-16 Huddersfield Town-Fulham,Championship,3,Fri,2019-08-16,19:45,Huddersfield Town,1–2,Fulham,20775,The John Smith's Stadium,James Linington,/en/matches/25762402/Huddersfield-Town-Fulham-August-16-2019-Championship,,25762402
ENG-Championship,1920,2019-08-17 Barnsley-Charlton Athletic,Championship,3,Sat,2019-08-17,15:00,Barnsley,2–2,Charlton Athletic,13006,Oakwell Stadium,Matt Donohue,/en/matches/bb2aa77a/Barnsley-Charlton-Athletic-August-17-2019-Championship,,bb2aa77a
ENG-Championship,1920,2019-08-17 Blackburn Rovers-Middlesbrough,Championship,3,Sat,2019-08-17,15:00,Blackburn Rovers,1–0,Middlesbrough,14012,Ewood Park,Jarred Gillett,/en/matches/67ddc385/Blackburn-Rovers-Middlesbrough-August-17-2019-Championship,,67ddc385
ENG-Championship,1920,2019-08-17 Brentford-Hull City,Championship,3,Sat,2019-08-17,15:00,Brentford,1–1,Hull City,11000,Griffin Park,Darren England,/en/matches/4db301bd/Brentford-Hull-City-August-17-2019-Championship,,4db301bd
ENG-Championship,1920,2019-08-17 Bristol City-QPR,Championship,3,Sat,2019-08-17,15:00,Bristol City,2–0,QPR,21654,Ashton Gate Stadium,Robert Jones,/en/matches/d76227f3/Bristol-City-Queens-Park-Rangers-August-17-2019-Championship,,d76227f3
ENG-Championship,1920,2019-08-17 Luton Town-West Brom,Championship,3,Sat,2019-08-17,15:00,Luton Town,1–2,West Brom,10059,Kenilworth Road Stadium,Andy Woolmer,/en/matches/c875e15d/Luton-Town-West-Bromwich-Albion-August-17-2019-Championship,,c875e15d
ENG-Championship,1920,2019-08-17 Millwall-Sheffield Weds,Championship,3,Sat,2019-08-17,15:00,Millwall,1–0,Sheffield Weds,15017,The Den,Gavin Ward,/en/matches/f586745d/Millwall-Sheffield-Wednesday-August-17-2019-Championship,,f586745d
ENG-Championship,1920,2019-08-17 Nottingham Forest-Birmingham City,Championship,3,Sat,2019-08-17,15:00,Nottingham Forest,3–0,Birmingham City,27281,The City Ground,Tony Harrington,/en/matches/ce993030/Nottingham-Forest-Birmingham-City-August-17-2019-Championship,,ce993030
ENG-Championship,1920,2019-08-17 Stoke City-Derby County,Championship,3,Sat,2019-08-17,15:00,Stoke City,2–2,Derby County,23863,Bet365 Stadium,Tim Robinson,/en/matches/61507873/Stoke-City-Derby-County-August-17-2019-Championship,,61507873
ENG-Championship,1920,2019-08-17 Swansea City-Preston North End,Championship,3,Sat,2019-08-17,15:00,Swansea City,3–2,Preston North End,15250,Liberty Stadium,Dean Whitestone,/en/matches/30266d64/Swansea-City-Preston-North-End-August-17-2019-Championship,,30266d64
ENG-Championship,1920,2019-08-17 Wigan Athletic-Leeds United,Championship,3,Sat,2019-08-17,15:00,Wigan Athletic,0–2,Leeds United,14819,The DW Stadium,Andy Madley,/en/matches/38b1b247/Wigan-Athletic-Leeds-United-August-17-2019-Championship,,38b1b247
ENG-Championship,1920,2019-08-18 Reading-Cardiff City,Championship,3,Sun,2019-08-18,12:00,Reading,3–0,Cardiff City,14252,Madejski Stadium,Andrew Davies,/en/matches/a4239b6f/Reading-Cardiff-City-August-18-2019-Championship,,a4239b6f
ENG-Championship,1920,2019-08-20 Birmingham City-Barnsley,Championship,4,Tue,2019-08-20,19:45,Birmingham City,2–0,Barnsley,20061,St Andrew's Trillion Trophy Stadium,Geoff Eltringham,/en/matches/80055d81/Birmingham-City-Barnsley-August-20-2019-Championship,,80055d81
ENG-Championship,1920,2019-08-20 Derby County-Bristol City,Championship,4,Tue,2019-08-20,19:45,Derby County,1–2,Bristol City,25546,iPro Stadium,Steve Martin,/en/matches/ac48c78c/Derby-County-Bristol-City-August-20-2019-Championship,,ac48c78c
ENG-Championship,1920,2019-08-20 Hull City-Blackburn Rovers,Championship,4,Tue,2019-08-20,19:45,Hull City,0–1,Blackburn Rovers,10240,Kingston Communications Stadium,Jeremy Simpson,/en/matches/5a9e16dd/Hull-City-Blackburn-Rovers-August-20-2019-Championship,,5a9e16dd
ENG-Championship,1920,2019-08-20 Middlesbrough-Wigan Athletic,Championship,4,Tue,2019-08-20,19:45,Middlesbrough,1–0,Wigan Athletic,18649,Riverside Stadium,Keith Stroud,/en/matches/ea69b095/Middlesbrough-Wigan-Athletic-August-20-2019-Championship,,ea69b095
ENG-Championship,1920,2019-08-20 Sheffield Weds-Luton Town,Championship,4,Tue,2019-08-20,19:45,Sheffield Weds,1–0,Luton Town,23353,Hillsborough Stadium,David Webb,/en/matches/9e8feae5/Sheffield-Wednesday-Luton-Town-August-20-2019-Championship,,9e8feae5
ENG-Championship,1920,2019-08-21 Cardiff City-Huddersfield Town,Championship,4,Wed,2019-08-21,19:45,Cardiff City,2–1,Huddersfield Town,21821,Cardiff City Stadium,Jarred Gillett,/en/matches/a7541171/Cardiff-City-Huddersfield-Town-August-21-2019-Championship,,a7541171
ENG-Championship,1920,2019-08-21 Charlton Athletic-Nottingham Forest,Championship,4,Wed,2019-08-21,19:45,Charlton Athletic,1–1,Nottingham Forest,17204,The Valley,Oliver Langford,/en/matches/c89639b2/Charlton-Athletic-Nottingham-Forest-August-21-2019-Championship,,c89639b2
ENG-Championship,1920,2019-08-21 Fulham-Millwall,Championship,4,Wed,2019-08-21,19:45,Fulham,4–0,Millwall,17066,Craven Cottage,Darren Bond,/en/matches/3feef4e7/Fulham-Millwall-August-21-2019-Championship,,3feef4e7
ENG-Championship,1920,2019-08-21 Leeds United-Brentford,Championship,4,Wed,2019-08-21,19:45,Leeds United,1–0,Brentford,35004,Elland Road,Andrew Davies,/en/matches/1fec782a/Leeds-United-Brentford-August-21-2019-Championship,,1fec782a
ENG-Championship,1920,2019-08-21 Preston North End-Stoke City,Championship,4,Wed,2019-08-21,19:45,Preston North End,3–1,Stoke City,11973,Deepdale Stadium,John Brooks,/en/matches/5c62fc46/Preston-North-End-Stoke-City-August-21-2019-Championship,,5c62fc46
ENG-Championship,1920,2019-08-21 QPR-Swansea City,Championship,4,Wed,2019-08-21,19:45,QPR,1–3,Swansea City,12287,Kiyan Prince Foundation Stadium,Paul Tierney,/en/matches/cd5c68d0/Queens-Park-Rangers-Swansea-City-August-21-2019-Championship,,cd5c68d0
ENG-Championship,1920,2019-08-21 West Brom-Reading,Championship,4,Wed,2019-08-21,20:00,West Brom,1–1,Reading,21803,The Hawthorns,Peter Bankes,/en/matches/b3050f7c/West-Bromwich-Albion-Reading-August-21-2019-Championship,,b3050f7c
ENG-Championship,1920,2019-08-24 Barnsley-Luton Town,Championship,5,Sat,2019-08-24,15:00,Barnsley,1–3,Luton Town,13250,Oakwell Stadium,Steve Martin,/en/matches/45022489/Barnsley-Luton-Town-August-24-2019-Championship,,45022489
ENG-Championship,1920,2019-08-24 Blackburn Rovers-Cardiff City,Championship,5,Sat,2019-08-24,15:00,Blackburn Rovers,0–0,Cardiff City,13291,Ewood Park,David Coote,/en/matches/1ce63e38/Blackburn-Rovers-Cardiff-City-August-24-2019-Championship,,1ce63e38
ENG-Championship,1920,2019-08-24 Charlton Athletic-Brentford,Championship,5,Sat,2019-08-24,15:00,Charlton Athletic,1–0,Brentford,16771,The Valley,Tim Robinson,/en/matches/e37bc3c6/Charlton-Athletic-Brentford-August-24-2019-Championship,,e37bc3c6
ENG-Championship,1920,2019-08-24 Derby County-West Brom,Championship,5,Sat,2019-08-24,12:30,Derby County,1–1,West Brom,26718,iPro Stadium,Gavin Ward,/en/matches/51968d99/Derby-County-West-Bromwich-Albion-August-24-2019-Championship,,51968d99
ENG-Championship,1920,2019-08-24 Fulham-Nottingham Forest,Championship,5,Sat,2019-08-24,15:00,Fulham,1–2,Nottingham Forest,18186,Craven Cottage,Peter Bankes,/en/matches/49bd16bc/Fulham-Nottingham-Forest-August-24-2019-Championship,,49bd16bc
ENG-Championship,1920,2019-08-24 Huddersfield Town-Reading,Championship,5,Sat,2019-08-24,15:00,Huddersfield Town,0–2,Reading,21847,The John Smith's Stadium,Tony Harrington,/en/matches/0aeebea8/Huddersfield-Town-Reading-August-24-2019-Championship,,0aeebea8
ENG-Championship,1920,2019-08-24 Hull City-Bristol City,Championship,5,Sat,2019-08-24,15:00,Hull City,1–3,Bristol City,10458,Kingston Communications Stadium,Dean Whitestone,/en/matches/7c3d2818/Hull-City-Bristol-City-August-24-2019-Championship,,7c3d2818
ENG-Championship,1920,2019-08-24 Middlesbrough-Millwall,Championship,5,Sat,2019-08-24,15:00,Middlesbrough,1–1,Millwall,19279,Riverside Stadium,John Brooks,/en/matches/4458bea5/Middlesbrough-Millwall-August-24-2019-Championship,,4458bea5
ENG-Championship,1920,2019-08-24 Preston North End-Sheffield Weds,Championship,5,Sat,2019-08-24,15:00,Preston North End,2–1,Sheffield Weds,15715,Deepdale Stadium,Robert Jones,/en/matches/cfbb5994/Preston-North-End-Sheffield-Wednesday-August-24-2019-Championship,,cfbb5994
ENG-Championship,1920,2019-08-24 QPR-Wigan Athletic,Championship,5,Sat,2019-08-24,15:00,QPR,3–1,Wigan Athletic,11921,Kiyan Prince Foundation Stadium,Matt Donohue,/en/matches/140d0349/Queens-Park-Rangers-Wigan-Athletic-August-24-2019-Championship,,140d0349
ENG-Championship,1920,2019-08-24 Stoke City-Leeds United,Championship,5,Sat,2019-08-24,15:00,Stoke City,0–3,Leeds United,24090,Bet365 Stadium,Darren England,/en/matches/e6ede804/Stoke-City-Leeds-United-August-24-2019-Championship,,e6ede804
ENG-Championship,1920,2019-08-25 Swansea City-Birmingham City,Championship,5,Sun,2019-08-25,12:00,Swansea City,3–0,Birmingham City,17277,Liberty Stadium,Andy Woolmer,/en/matches/d9aaca3f/Swansea-City-Birmingham-City-August-25-2019-Championship,,d9aaca3f
ENG-Championship,1920,2019-08-30 Cardiff City-Fulham,Championship,6,Fri,2019-08-30,19:45,Cardiff City,1–1,Fulham,22631,Cardiff City Stadium,Tim Robinson,/en/matches/36afd37c/Cardiff-City-Fulham-August-30-2019-Championship,,36afd37c
ENG-Championship,1920,2019-08-31 Birmingham City-Stoke City,Championship,6,Sat,2019-08-31,15:00,Birmingham City,2–1,Stoke City,20652,St Andrew's Trillion Trophy Stadium,James Linington,/en/matches/1d23d25a/Birmingham-City-Stoke-City-August-31-2019-Championship,,1d23d25a
ENG-Championship,1920,2019-08-31 Brentford-Derby County,Championship,6,Sat,2019-08-31,15:00,Brentford,3–0,Derby County,11055,Griffin Park,David Webb,/en/matches/2cecf58b/Brentford-Derby-County-August-31-2019-Championship,,2cecf58b
ENG-Championship,1920,2019-08-31 Bristol City-Middlesbrough,Championship,6,Sat,2019-08-31,12:30,Bristol City,2–2,Middlesbrough,20757,Ashton Gate Stadium,Lee Mason,/en/matches/9341f000/Bristol-City-Middlesbrough-August-31-2019-Championship,,9341f000
ENG-Championship,1920,2019-08-31 Leeds United-Swansea City,Championship,6,Sat,2019-08-31,15:00,Leeds United,0–1,Swansea City,34935,Elland Road,Darren Bond,/en/matches/9a93a09b/Leeds-United-Swansea-City-August-31-2019-Championship,,9a93a09b
ENG-Championship,1920,2019-08-31 Luton Town-Huddersfield Town,Championship,6,Sat,2019-08-31,15:00,Luton Town,2–1,Huddersfield Town,10062,Kenilworth Road Stadium,Andrew Davies,/en/matches/0f029819/Luton-Town-Huddersfield-Town-August-31-2019-Championship,,0f029819
ENG-Championship,1920,2019-08-31 Millwall-Hull City,Championship,6,Sat,2019-08-31,15:00,Millwall,1–1,Hull City,12495,The Den,Oliver Langford,/en/matches/08055cd8/Millwall-Hull-City-August-31-2019-Championship,,08055cd8
ENG-Championship,1920,2019-08-31 Nottingham Forest-Preston North End,Championship,6,Sat,2019-08-31,15:00,Nottingham Forest,1–1,Preston North End,27249,The City Ground,Geoff Eltringham,/en/matches/f6f9e63d/Nottingham-Forest-Preston-North-End-August-31-2019-Championship,,f6f9e63d
ENG-Championship,1920,2019-08-31 Reading-Charlton Athletic,Championship,6,Sat,2019-08-31,15:00,Reading,0–2,Charlton Athletic,16906,Madejski Stadium,Jarred Gillett,/en/matches/2ebf330f/Reading-Charlton-Athletic-August-31-2019-Championship,,2ebf330f
ENG-Championship,1920,2019-08-31 Sheffield Weds-QPR,Championship,6,Sat,2019-08-31,15:00,Sheffield Weds,1–2,QPR,23446,Hillsborough Stadium,John Brooks,/en/matches/6541a62a/Sheffield-Wednesday-Queens-Park-Rangers-August-31-2019-Championship,,6541a62a
ENG-Championship,1920,2019-08-31 West Brom-Blackburn Rovers,Championship,6,Sat,2019-08-31,15:00,West Brom,3–2,Blackburn Rovers,23792,The Hawthorns,Tony Harrington,/en/matches/277e33d6/West-Bromwich-Albion-Blackburn-Rovers-August-31-2019-Championship,,277e33d6
ENG-Championship,1920,2019-08-31 Wigan Athletic-Barnsley,Championship,6,Sat,2019-08-31,15:00,Wigan Athletic,0–0,Barnsley,10214,The DW Stadium,Andy Woolmer,/en/matches/0899c47c/Wigan-Athletic-Barnsley-August-31-2019-Championship,,0899c47c
ENG-Championship,1920,2019-09-13 Derby County-Cardiff City,Championship,7,Fri,2019-09-13,19:45,Derby County,1–1,Cardiff City,25873,iPro Stadium,Darren England,/en/matches/834d71ca/Derby-County-Cardiff-City-September-13-2019-Championship,,834d71ca
ENG-Championship,1920,2019-09-14 Blackburn Rovers-Millwall,Championship,7,Sat,2019-09-14,15:00,Blackburn Rovers,2–0,Millwall,11873,Ewood Park,Dean Whitestone,/en/matches/86b9f8ec/Blackburn-Rovers-Millwall-September-14-2019-Championship,,86b9f8ec
ENG-Championship,1920,2019-09-14 Charlton Athletic-Birmingham City,Championship,7,Sat,2019-09-14,15:00,Charlton Athletic,0–1,Birmingham City,18752,The Valley,Matt Donohue,/en/matches/6c697cc9/Charlton-Athletic-Birmingham-City-September-14-2019-Championship,,6c697cc9
ENG-Championship,1920,2019-09-14 Fulham-West Brom,Championship,7,Sat,2019-09-14,12:30,Fulham,1–1,West Brom,17770,Craven Cottage,David Webb,/en/matches/b1f855e4/Fulham-West-Bromwich-Albion-September-14-2019-Championship,,b1f855e4
ENG-Championship,1920,2019-09-14 Hull City-Wigan Athletic,Championship,7,Sat,2019-09-14,15:00,Hull City,2–2,Wigan Athletic,10069,Kingston Communications Stadium,Gavin Ward,/en/matches/80148082/Hull-City-Wigan-Athletic-September-14-2019-Championship,,80148082
ENG-Championship,1920,2019-09-14 Middlesbrough-Reading,Championship,7,Sat,2019-09-14,15:00,Middlesbrough,1–0,Reading,19414,Riverside Stadium,Robert Jones,/en/matches/f71296fc/Middlesbrough-Reading-September-14-2019-Championship,,f71296fc
ENG-Championship,1920,2019-09-14 Preston North End-Brentford,Championship,7,Sat,2019-09-14,15:00,Preston North End,2–0,Brentford,12873,Deepdale Stadium,David Coote,/en/matches/1b29c540/Preston-North-End-Brentford-September-14-2019-Championship,,1b29c540
ENG-Championship,1920,2019-09-14 QPR-Luton Town,Championship,7,Sat,2019-09-14,15:00,QPR,3–2,Luton Town,16186,Kiyan Prince Foundation Stadium,Jeremy Simpson,/en/matches/f517e5d1/Queens-Park-Rangers-Luton-Town-September-14-2019-Championship,,f517e5d1
ENG-Championship,1920,2019-09-14 Stoke City-Bristol City,Championship,7,Sat,2019-09-14,15:00,Stoke City,1–2,Bristol City,22357,Bet365 Stadium,Geoff Eltringham,/en/matches/859e81c6/Stoke-City-Bristol-City-September-14-2019-Championship,,859e81c6
ENG-Championship,1920,2019-09-14 Swansea City-Nottingham Forest,Championship,7,Sat,2019-09-14,15:00,Swansea City,0–1,Nottingham Forest,17102,Liberty Stadium,James Linington,/en/matches/f398ad9d/Swansea-City-Nottingham-Forest-September-14-2019-Championship,,f398ad9d
ENG-Championship,1920,2019-09-15 Barnsley-Leeds United,Championship,7,Sun,2019-09-15,12:30,Barnsley,0–2,Leeds United,17598,Oakwell Stadium,Keith Stroud,/en/matches/2682f377/Barnsley-Leeds-United-September-15-2019-Championship,,2682f377
ENG-Championship,1920,2019-09-15 Huddersfield Town-Sheffield Weds,Championship,7,Sun,2019-09-15,12:00,Huddersfield Town,0–2,Sheffield Weds,22754,The John Smith's Stadium,Simon Hooper,/en/matches/cd9796af/Huddersfield-Town-Sheffield-Wednesday-September-15-2019-Championship,,cd9796af
ENG-Championship,1920,2019-09-21 Birmingham City-Preston North End,Championship,8,Sat,2019-09-21,15:00,Birmingham City,0–1,Preston North End,20806,St Andrew's Trillion Trophy Stadium,Steve Martin,/en/matches/a7aa85b8/Birmingham-City-Preston-North-End-September-21-2019-Championship,,a7aa85b8
ENG-Championship,1920,2019-09-21 Brentford-Stoke City,Championship,8,Sat,2019-09-21,15:00,Brentford,0–0,Stoke City,11870,Griffin Park,Andy Woolmer,/en/matches/9b4eb0ac/Brentford-Stoke-City-September-21-2019-Championship,,9b4eb0ac
ENG-Championship,1920,2019-09-21 Bristol City-Swansea City,Championship,8,Sat,2019-09-21,15:00,Bristol City,0–0,Swansea City,22885,Ashton Gate Stadium,Tony Harrington,/en/matches/87ca464f/Bristol-City-Swansea-City-September-21-2019-Championship,,87ca464f
ENG-Championship,1920,2019-09-21 Cardiff City-Middlesbrough,Championship,8,Sat,2019-09-21,15:00,Cardiff City,1–0,Middlesbrough,23141,Cardiff City Stadium,Darren Bond,/en/matches/9ac9fb8b/Cardiff-City-Middlesbrough-September-21-2019-Championship,,9ac9fb8b
ENG-Championship,1920,2019-09-21 Leeds United-Derby County,Championship,8,Sat,2019-09-21,12:30,Leeds United,1–1,Derby County,34741,Elland Road,Oliver Langford,/en/matches/b3fe4b40/Leeds-United-Derby-County-September-21-2019-Championship,,b3fe4b40
ENG-Championship,1920,2019-09-21 Luton Town-Hull City,Championship,8,Sat,2019-09-21,15:00,Luton Town,0–3,Hull City,10066,Kenilworth Road Stadium,Andy Madley,/en/matches/f97600fb/Luton-Town-Hull-City-September-21-2019-Championship,,f97600fb
ENG-Championship,1920,2019-09-21 Millwall-QPR,Championship,8,Sat,2019-09-21,15:00,Millwall,1–2,QPR,16808,The Den,Peter Bankes,/en/matches/99ffe94c/Millwall-Queens-Park-Rangers-September-21-2019-Championship,,99ffe94c
ENG-Championship,1920,2019-09-21 Nottingham Forest-Barnsley,Championship,8,Sat,2019-09-21,15:00,Nottingham Forest,1–0,Barnsley,29202,The City Ground,Jarred Gillett,/en/matches/3129e4da/Nottingham-Forest-Barnsley-September-21-2019-Championship,,3129e4da
ENG-Championship,1920,2019-09-21 Reading-Blackburn Rovers,Championship,8,Sat,2019-09-21,15:00,Reading,1–2,Blackburn Rovers,16906,Madejski Stadium,Matt Donohue,/en/matches/e17c6196/Reading-Blackburn-Rovers-September-21-2019-Championship,,e17c6196
ENG-Championship,1920,2019-09-21 Sheffield Weds-Fulham,Championship,8,Sat,2019-09-21,15:00,Sheffield Weds,1–1,Fulham,23342,Hillsborough Stadium,Geoff Eltringham,/en/matches/12da70ac/Sheffield-Wednesday-Fulham-September-21-2019-Championship,,12da70ac
ENG-Championship,1920,2019-09-21 Wigan Athletic-Charlton Athletic,Championship,8,Sat,2019-09-21,15:00,Wigan Athletic,2–0,Charlton Athletic,9567,The DW Stadium,Andrew Davies,/en/matches/3aa12b37/Wigan-Athletic-Charlton-Athletic-September-21-2019-Championship,,3aa12b37
ENG-Championship,1920,2019-09-22 West Brom-Huddersfield Town,Championship,8,Sun,2019-09-22,12:00,West Brom,4–2,Huddersfield Town,23577,The Hawthorns,Tim Robinson,/en/matches/7987a675/West-Bromwich-Albion-Huddersfield-Town-September-22-2019-Championship,,7987a675
ENG-Championship,1920,2019-09-27 Fulham-Wigan Athletic,Championship,9,Fri,2019-09-27,19:45,Fulham,2–0,Wigan Athletic,18253,Craven Cottage,Dean Whitestone,/en/matches/11636cbe/Fulham-Wigan-Athletic-September-27-2019-Championship,,11636cbe
ENG-Championship,1920,2019-09-27 Stoke City-Nottingham Forest,Championship,9,Fri,2019-09-27,20:00,Stoke City,2–3,Nottingham Forest,23800,Bet365 Stadium,Andy Madley,/en/matches/694fa38e/Stoke-City-Nottingham-Forest-September-27-2019-Championship,,694fa38e
ENG-Championship,1920,2019-09-28 Blackburn Rovers-Luton Town,Championship,9,Sat,2019-09-28,15:00,Blackburn Rovers,1–2,Luton Town,15319,Ewood Park,Gavin Ward,/en/matches/46878bfd/Blackburn-Rovers-Luton-Town-September-28-2019-Championship,,46878bfd
ENG-Championship,1920,2019-09-28 Charlton Athletic-Leeds United,Championship,9,Sat,2019-09-28,15:00,Charlton Athletic,1–0,Leeds United,21808,The Valley,John Brooks,/en/matches/de2729ee/Charlton-Athletic-Leeds-United-September-28-2019-Championship,,de2729ee
ENG-Championship,1920,2019-09-28 Derby County-Birmingham City,Championship,9,Sat,2019-09-28,15:00,Derby County,3–2,Birmingham City,28454,iPro Stadium,Simon Hooper,/en/matches/d0fc401d/Derby-County-Birmingham-City-September-28-2019-Championship,,d0fc401d
ENG-Championship,1920,2019-09-28 Huddersfield Town-Millwall,Championship,9,Sat,2019-09-28,15:00,Huddersfield Town,1–1,Millwall,20781,The John Smith's Stadium,Jeremy Simpson,/en/matches/52c75ff9/Huddersfield-Town-Millwall-September-28-2019-Championship,,52c75ff9
